time_stamp,humidity,pm2.5_atm,pm2.5_cf_1,sensor_index
2025-01-24 08:00:00+00:00,62.0,6.6,6.6,62207
2025-01-21 13:00:00+00:00,58.0,1.0,1.0,62207
2025-01-21 04:00:00+00:00,58.0,8.8,8.8,62207
2025-01-21 20:00:00+00:00,27.0,3.9,3.9,62207
2025-01-19 08:00:00+00:00,100.0,11.6,11.6,62207
2025-01-19 03:00:00+00:00,100.0,20.1,21.5,62207
2025-01-19 19:00:00+00:00,100.0,10.5,10.5,62207
2025-01-19 04:00:00+00:00,100.0,19.5,20.4,62207
2025-01-19 02:00:00+00:00,95.0,15.2,15.3,62207
2025-01-15 13:00:00+00:00,91.0,3.3,3.3,62207
2025-01-15 09:00:00+00:00,78.0,6.6,6.6,62207
2025-01-15 23:00:00+00:00,42.0,2.4,2.4,62207
2025-01-15 19:00:00+00:00,30.0,4.1,4.1,62207
2025-01-15 14:00:00+00:00,96.0,3.0,3.0,62207
2025-01-22 00:00:00+00:00,69.0,5.1,5.1,62207
2025-01-22 11:00:00+00:00,67.0,5.4,5.4,62207
2025-01-22 16:00:00+00:00,44.0,3.9,3.9,62207
2025-01-22 13:00:00+00:00,76.0,3.0,3.0,62207
2025-01-22 22:00:00+00:00,22.0,2.0,2.0,62207
2025-01-22 05:00:00+00:00,51.0,12.6,12.6,62207
2025-01-22 08:00:00+00:00,58.0,9.4,9.4,62207
2025-01-16 19:00:00+00:00,28.0,3.2,3.2,62207
2025-01-16 03:00:00+00:00,64.0,8.8,8.8,62207
2025-01-16 10:00:00+00:00,70.0,4.5,4.5,62207
2025-01-16 09:00:00+00:00,62.0,4.8,4.8,62207
2025-01-16 11:00:00+00:00,65.0,1.9,1.9,62207
2025-01-20 10:00:00+00:00,100.0,10.0,10.0,62207
2025-01-20 04:00:00+00:00,100.0,20.3,21.1,62207
2025-01-20 05:00:00+00:00,100.0,19.0,19.4,62207
2025-01-20 20:00:00+00:00,37.0,6.3,6.3,62207
2025-01-23 23:00:00+00:00,22.0,2.8,2.8,62207
2025-01-23 08:00:00+00:00,54.0,8.3,8.3,62207
2025-01-23 13:00:00+00:00,67.0,3.2,3.2,62207
2025-01-23 03:00:00+00:00,45.0,16.0,17.7,62207
2025-01-23 00:00:00+00:00,40.0,4.1,4.1,62207
2025-01-23 02:00:00+00:00,44.0,9.6,9.6,62207
2025-01-23 16:00:00+00:00,43.0,5.2,5.2,62207
2025-01-17 05:00:00+00:00,87.0,12.4,12.4,62207
2025-01-17 08:00:00+00:00,94.0,10.4,10.4,62207
2025-01-17 21:00:00+00:00,74.0,9.3,9.3,62207
2025-01-17 14:00:00+00:00,92.0,6.7,6.7,62207
2025-01-17 01:00:00+00:00,78.0,11.3,11.4,62207
2025-01-17 03:00:00+00:00,100.0,5.8,5.8,62207
2025-01-17 15:00:00+00:00,97.0,9.2,9.2,62207
2025-01-17 18:00:00+00:00,83.0,14.4,14.4,62207
2025-01-17 04:00:00+00:00,94.0,12.0,12.0,62207
2025-01-14 23:00:00+00:00,38.0,1.6,1.6,62207
2025-01-14 00:00:00+00:00,41.0,4.4,4.5,62207
2025-01-18 03:00:00+00:00,100.0,15.5,15.7,62207
2025-01-18 08:00:00+00:00,100.0,14.5,14.5,62207
