window_index,window_start_utc,window_stop_utc,window_start_local,window_stop_local,sensor_index,name,latitude,longitude,baseline_pm25,baseline_ok,n_hours,pm25_mean,pm25_max,enhancement_mean,enhancement_pos_mean,enhancement_pos_max,humidity_mean,window_label_utc,window_label_local
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,195856,Valley View Park,36.823673,-121.37095,3.8,True,4,23.85,25.2,20.05,20.05,21.4,58.75,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,195861,Santa Cruz California St,36.966747,-122.034424,7.35,True,4,14.075,16.4,6.7250000000000005,6.7250000000000005,9.05,55.75,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,196427,Outside the pain cave,36.973625,-122.035675,6.25,True,4,12.275,14.1,6.025,6.025,7.85,45.25,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,196433,Del Mesa Carmel,36.542767,-121.87376,1.9,True,4,7.15,9.2,5.25,5.25,7.299999999999999,38.0,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,196445,ConcordCourtMarina,36.67211,-121.79088,3.6,True,4,19.25,20.1,15.649999999999999,15.649999999999999,16.5,43.5,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,197591,Bear Creek Road,37.170845,-122.05572,0.3,True,4,2.625,3.4,2.325,2.325,3.1,40.75,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,198223,Walnut + King,36.973297,-122.03977,3.8,True,4,8.0,9.2,4.2,4.2,5.4,43.0,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,198861,Spruce St,36.9795,-121.91929,4.8,True,4,18.175,20.5,13.375,13.375,15.7,61.0,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,209511,Keller Drive,37.13154,-122.109795,30.95,True,4,21.025,46.9,-9.925,3.9875,15.95,49.25,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,224985,500 Westridge,36.91058,-121.78283,8.1,True,4,26.4,28.9,18.3,18.3,20.8,55.0,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,231181,4575 Paul Sweet,37.018036,-121.98132,1.4,True,4,12.775,14.6,11.375,11.375,13.2,60.25,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,233659,Crocker,36.628696,-121.933205,8.850000000000001,True,4,25.75,29.1,16.9,16.9,20.25,53.0,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,237037,New Idria,36.417637,-120.67252,1.4,True,4,4.375,11.8,2.975,3.6,10.4,23.5,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,237281,13th Street Central,36.62062,-121.91505,7.300000000000001,True,4,21.15,23.8,13.85,13.85,16.5,46.0,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,238631,Aguilar Home,36.92286,-121.769875,7.85,True,4,28.65,29.7,20.8,20.8,21.85,31.5,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,243529,huckleberry,37.130642,-122.11917,19.700000000000003,True,4,14.65,15.4,-5.0500000000000025,0.0,0.0,46.75,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,249427,Gold Gulch Rd,37.031773,-122.094,6.699999999999999,True,4,17.175,19.1,10.475000000000001,10.475000000000001,12.400000000000002,44.25,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
10,2025-01-18 15:00:00+00:00,2025-01-18 19:00:00+00:00,2025-01-18 07:00:00-08:00,2025-01-18 11:00:00-08:00,250327,Tabor Dr,37.072155,-121.99598,3.1500000000000004,True,4,19.25,23.8,16.099999999999998,16.099999999999998,20.65,58.25,2025-01-18 15:00 to 19:00 UTC,Jan 18 07:00 AM to 11:00 AM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,4355,Laurel/California,36.968987,-122.03479,5.85,True,4,8.125,10.6,2.2750000000000004,2.2750000000000004,4.75,47.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,5488,Spruce @ 16th,36.618027,-121.919815,5.5,True,4,20.975,25.4,15.475,15.475,19.9,48.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,5650,Midtown Santa Cruz,36.981,-122.012,5.35,True,4,8.575,11.1,3.2250000000000005,3.2250000000000005,5.75,38.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,7846,Hillside Ave,36.603,-121.9294,2.9,True,4,18.225,22.0,15.325,15.325,19.1,55.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,9190,CCA Tierra Grande and Via Paloma,36.537224,-121.79822,1.1,True,4,6.75,8.8,5.65,5.65,7.700000000000001,31.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,9750,Las Cumbres,37.208908,-122.06513,0.1,True,4,3.125,5.0,3.025,3.025,4.9,44.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,11032,Hollister_snnyslp_ln,36.83655,-121.37074,5.0,True,4,18.700000000000003,22.0,13.700000000000001,13.700000000000001,17.0,38.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,18561,Del Rey Oaks,36.591408,-121.83396,2.8,True,4,16.725,28.1,13.925,13.925,25.3,39.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,18877,"Los Gatos, CA",37.143368,-122.01382,0.3,True,4,3.625,4.8,3.325,3.325,4.5,90.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,19211,SempleAve ,36.967335,-121.88514,5.95,True,4,12.35,15.7,6.4,6.4,9.75,56.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,19457,Soquel Elementary,36.985897,-121.95652,2.6500000000000004,True,4,8.975,14.1,6.325,6.325,11.45,,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,19463,downtown on River Street,36.97847,-122.02638,3.9,True,4,6.375,8.9,2.475,2.475,5.0,56.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,19669,Country Estates,37.050777,-122.15775,7.449999999999999,True,4,9.325,12.4,1.8750000000000007,1.9125000000000005,4.950000000000001,44.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,19733,Grooming bays,36.924152,-121.81189,4.55,True,4,16.75,25.3,12.200000000000001,12.200000000000001,20.75,46.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,20383,Firhaven Ln,37.10173,-121.90174,0.8,True,4,4.9,5.5,4.1,4.1,4.7,58.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,20573,Madrone Place AQI,37.246506,-122.126465,1.15,True,4,4.925,5.4,3.7750000000000004,3.7750000000000004,4.25,52.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,20607,Spencer Ct,36.982265,-121.98709,4.9,True,4,9.175,11.9,4.275,4.275,7.0,31.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,21887,Fish,36.967377,-122.043,8.05,True,4,9.975,13.5,1.9249999999999994,1.9249999999999994,5.449999999999999,55.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,22427,BigSurMiddleRoad,36.254562,-121.81609,0.5,True,4,6.825,7.0,6.325,6.325,6.5,38.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,29349,Front Porch Aromas,36.905457,-121.65945,3.9,True,4,18.225,23.6,14.325000000000001,14.325000000000001,19.700000000000003,40.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,33673,Fairhaven,36.5681,-121.96127,6.3,True,4,17.674999999999997,24.4,11.375,11.375,18.1,48.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,34125,PG-Lighthouse,36.617977,-121.90805,5.25,True,4,18.525,24.3,13.275,13.275,19.05,51.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,36239,Jackson Ave,37.081284,-122.09461,9.25,True,4,9.95,11.3,0.7000000000000002,1.0125000000000002,2.0500000000000007,50.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,36559,SJGR Salinas,36.75225,-121.62232,2.5,True,4,21.825,24.8,19.325,19.325,22.3,47.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,36619,Empire/Pine Flat,37.0837,-122.13436,1.0,True,4,4.325,5.4,3.325,3.325,4.4,37.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,38661,Lower Favre,37.190155,-122.05823,0.5,True,4,4.325,5.0,3.825,3.825,4.5,98.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,39489,IRR-IRW,37.25159,-122.12254,0.45,True,4,3.575,5.8,3.125,3.125,5.35,46.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,42967,Bonny Doon,37.048027,-122.16178,4.699999999999999,True,4,3.725,4.0,-0.9749999999999993,0.0,0.0,41.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,46465,Lompico Park,37.104336,-122.050674,11.0,True,4,7.675,11.5,-3.325,0.125,0.5,94.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,53503,Elk Run,36.58021,-121.86322,1.7000000000000002,True,4,13.05,17.5,11.35,11.35,15.8,56.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,53877,PA-2 Colleen,36.990856,-121.93677,2.25,True,4,10.6,12.9,8.35,8.35,10.65,83.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,54745,Granite Ridge,37.060158,-121.99086,1.15,True,4,7.825,9.9,6.675000000000001,6.675000000000001,8.75,46.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,55171,Timber Ridge,37.07026,-121.98965,4.85,True,4,9.899999999999999,12.2,5.05,5.05,7.35,58.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,55699,Viewpoint,36.98682,-121.91102,2.8,True,4,18.75,31.2,15.95,15.95,28.4,56.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,56033,Monterey,36.577515,-121.85851,1.65,True,4,15.975,21.2,14.325000000000001,14.325000000000001,19.55,36.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,60165,K&amp;S Lockwood,35.923088,-121.07588,4.6,True,4,17.275,25.9,12.674999999999999,12.674999999999999,21.3,31.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,60283,Front Porch,36.88689,-121.58291,4.5,True,4,21.525,28.2,17.025,17.025,23.7,35.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,60313,Timber Ridge Lane,37.06883,-121.98734,1.9,True,4,27.325,44.8,25.425,25.425,42.9,47.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,60549,alta,36.954903,-122.0388,8.149999999999999,True,4,10.35,13.5,2.2000000000000015,2.2000000000000015,5.350000000000001,56.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,60829,QUIEN SABE,37.04412,-122.02001,9.05,True,4,8.5,9.6,-0.5500000000000012,0.17499999999999935,0.5499999999999989,44.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,60843,eyeCatchLight Photography,36.969906,-122.048134,4.5,True,4,8.65,10.7,4.1499999999999995,4.1499999999999995,6.199999999999999,43.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,62207,15th Avenue,36.96255,-121.99147,3.5,True,4,5.075,6.7,1.5750000000000002,1.5750000000000002,3.2,55.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,63111,Marley,37.001842,-122.01962,4.35,True,4,5.7,7.1,1.3500000000000003,1.3500000000000003,2.75,47.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,63115,Camino Real,36.558426,-121.927345,2.4,True,4,11.4,13.3,9.0,9.0,10.9,45.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,63213,Canon Del Sol - La Selva Beach,36.92184,-121.85166,2.4,True,4,8.024999999999999,12.2,5.625,5.625,9.8,40.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,63507,Granite Creek Rd,37.036686,-121.99748,1.9,True,4,4.1,4.3,2.2,2.2,2.4,66.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,63873,Capitola Mall/Live Oak,36.970737,-121.9691,6.25,True,4,10.325,17.8,4.075,4.075,11.55,23.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,63933,Colton out,36.591637,-121.90228,3.85,True,4,18.975,23.0,15.125,15.125,19.15,51.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,64315,Darwin's House,37.141586,-121.97135,1.0,True,4,11.925,13.5,10.925,10.925,12.5,50.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,64447,Hawthorne and Drake,36.611008,-121.9008,4.35,True,4,19.675,24.8,15.325000000000001,15.325000000000001,20.450000000000003,54.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,64711,Stance Ave,36.993504,-121.94746,3.6,True,4,9.225,11.5,5.625,5.625,7.9,23.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,65421,Brackney,37.067093,-122.0805,26.0,True,4,9.0,9.8,-17.0,0.0,0.0,35.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,65657,Pleasure Point,36.958485,-121.97253,6.1,True,4,11.2,13.7,5.1,5.1,7.6,99.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,65695,Western Court,36.96797,-122.05804,3.9,True,4,8.8,11.0,4.9,4.9,7.1,47.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,65947,Sunny Cove,36.961082,-121.98862,4.4,True,4,6.1,7.7,1.6999999999999997,1.6999999999999997,3.3,53.25,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,66169,End of Echo Drive,37.142715,-121.97199,1.3,True,4,12.1,14.1,10.8,10.8,12.8,54.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,66185,SanMiguelCyn / TwinLakes Dr,36.87375,-121.689995,5.0,True,4,22.424999999999997,29.0,17.424999999999997,17.424999999999997,24.0,54.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,66355,Carmel Valley Ranch,36.5185,-121.79684,3.0,True,4,8.275,11.7,5.2749999999999995,5.2749999999999995,8.7,45.0,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,67193,Crest Lane Outdoors,36.91816,-121.83805,6.25,True,4,21.1,29.3,14.85,14.85,23.05,64.5,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,67323,LV outside,36.996357,-121.874214,1.7000000000000002,True,4,11.975000000000001,16.6,10.275,10.275,14.900000000000002,56.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,67349,Fontenay Villa,37.08076,-121.97402,1.45,True,4,8.7,10.2,7.25,7.25,8.75,40.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
11,2025-01-18 19:00:00+00:00,2025-01-18 23:00:00+00:00,2025-01-18 11:00:00-08:00,2025-01-18 15:00:00-08:00,67379,Roof,36.973373,-121.90826,7.4,True,4,13.6,16.9,6.199999999999999,6.199999999999999,9.499999999999998,54.75,2025-01-18 19:00 to 23:00 UTC,Jan 18 11:00 AM to 03:00 PM PT
